nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop
53,33,32,32.292495987112254,60.84351688312432,7.189467038103007,106.91696458546076,cotton
55,46,47,28.235763392377528,50.62238340157201,6.2425894494223195,84.59079088772981,cotton
52,49,47,34.809790437518295,58.57455053834,6.640915011754286,110.26368099202686,cotton
53,45,40,30.656139868179544,64.42623186212207,6.992223794317486,76.51366585015586,cotton
46,32,33,32.56668128887436,56.16635352634139,6.230537845612346,91.96719932756929,cotton
54,35,39,30.640068630554573,60.241346739524275,6.238418392827884,102.11608991444199,cotton
56,31,32,34.427852712138936,59.519816540524076,6.301354824056756,94.57430398440954,cotton
52,31,44,32.11020248283083,50.55480634291762,7.332603155726339,87.9320038244529,cotton
50,31,41,28.45189595269411,62.21607552586527,7.364804739076597,94.67176755433931,cotton
41,47,42,29.4070938464877,60.69156121093994,7.253248678056832,62.56649000020936,cotton
59,39,31,28.876861272886135,57.08672342109134,6.818723699620879,63.59205491860734,cotton
45,35,34,29.207241776277847,59.80445701720876,6.787144117680863,112.0539494124428,cotton
45,40,30,31.330336160061915,60.0982803733754,6.708090294689496,87.95752215670282,cotton
59,45,48,33.298137667169556,64.82279874914212,7.11900481338621,90.24908984647425,cotton
52,49,30,31.17744762644078,59.53497009459164,7.216616324062273,103.55347438670441,cotton
51,47,34,28.71139712164655,54.04895214416468,6.620994784971705,93.94291400804381,cotton
57,45,43,29.98135324187795,53.07561132866917,6.213525652068778,79.91876407314588,cotton
50,41,49,30.78103882951964,59.00699087082133,6.839333494379706,64.84622236992124,cotton
48,49,41,31.984415481518635,53.791526959954375,6.181712060153086,109.16795013472338,cotton
51,43,32,31.98835534377644,57.500896422893355,6.788618244259878,116.3389533687901,cotton
54,31,30,28.62035741166826,53.96768471655113,7.273015809702005,99.62101614559447,cotton
51,31,36,31.776020497964726,51.06414924170104,6.558437609140242,99.19890114949482,cotton
40,32,47,32.74091341388932,57.92481563293516,6.928530404128237,101.7856815721158,cotton
50,33,44,33.15672447963751,58.57080813870759,6.208021671479537,108.91421320501624,cotton
44,49,40,29.48482257743418,52.34202638638894,7.314085153923846,82.87364684880401,cotton
50,35,40,28.864265824696474,53.49589893628178,7.391585570759515,64.17810410017252,cotton
43,45,42,29.79462949725782,56.552944654639234,6.850248641002762,113.39492072216082,cotton
41,39,49,34.53289681523674,56.990589896273676,7.121603924312549,68.34619277018459,cotton
41,40,46,34.37152990069668,58.48885263531929,6.996165690268967,70.33008645327197,cotton
57,48,47,28.56304963092131,59.90649632306318,6.223361438600555,108.75838703876995,cotton
57,36,32,29.919374615362496,59.13944129332114,7.073753589580159,109.78706028119745,cotton
40,49,36,32.41065069684362,63.13018087411099,7.184718052930674,116.11319419376898,cotton
41,30,41,28.639842903682453,62.96868582466083,7.216682403386914,106.46228033934206,cotton
60,31,48,33.766690710650984,54.30434637975956,6.8852416794552385,95.08368251208316,cotton
50,45,36,29.466658609831704,57.8827421982399,6.98665616820216,88.87700505312603,cotton
42,43,36,31.816704162417235,60.156299329803744,6.9600155111093915,68.12884313655988,cotton
40,30,35,29.407259071502168,64.49580357454548,7.053966822427865,115.26492225517661,cotton
43,31,31,33.377885928896276,56.98685499930525,7.4087999537756115,93.65881529946657,cotton
49,46,33,30.362836988331637,59.72317187558874,6.181991143882671,67.71455562623552,cotton
58,42,31,30.25143393618705,55.67889699555065,6.26876647371918,93.32544935543329,cotton
46,45,38,29.829926124059643,59.57142136720689,6.28619809323905,85.1185147596421,cotton
56,32,42,32.21578165382583,62.30878930665168,6.827088187695801,119.13258454480543,cotton
48,50,31,34.43416596203988,58.642895318944895,6.468403289670816,71.35894421125082,cotton
43,33,40,32.12374990212084,63.17487267600223,6.517166723859448,100.62990416424957,cotton
41,39,47,28.28835311239614,50.94388393691728,6.862292025377904,118.70689834520165,cotton
58,48,32,30.199053696385533,56.8598882623513,7.343129846096103,80.58338052797178,cotton
51,44,41,34.5992403498144,51.46940018641718,6.55851054962578,87.77356018708954,cotton
43,42,50,28.984701089094344,60.16370491249365,6.318393182956897,68.1012716051489,cotton
47,38,50,28.610209917292504,58.63618528072902,6.207496915620699,79.85877992998819,cotton
49,31,50,31.759312222676083,59.939495210826536,6.032450979522075,62.89406739982201,cotton
51,44,36,28.88482980477391,55.51793028361832,6.733801318586963,86.90930809060443,cotton
56,40,49,29.990125688065046,54.95156944055651,7.461998172712434,96.14708614737165,cotton
60,35,40,32.97315471902392,62.61256235013484,6.58982101673686,91.72592453387773,cotton
40,30,38,33.79822872363638,51.073686371483106,6.4584165808473974,95.34119922100882,cotton
47,34,46,30.099812295042753,61.42992219981458,7.14225560649071,87.12015112326537,cotton
58,39,50,31.575218969264462,54.46262791935885,6.2780655492151665,82.57102760356827,cotton
49,42,43,31.75831636716755,57.35935301545338,7.44376358114374,84.10360484534819,cotton
57,42,35,29.129048459447795,50.98570735891305,7.059697569749711,70.78716788384786,cotton
40,30,34,32.66101853700067,53.006196862115814,6.20519636639458,94.1891959339267,cotton
50,40,33,29.245090671715516,57.34739291371536,6.258085186690848,77.21861299051753,cotton
51,46,45,34.525185431234185,60.622141142505015,6.181309872590994,69.02631128576857,cotton
47,42,33,28.05832660778644,51.87507448135558,6.363659201409115,118.2896615081528,cotton
53,33,34,31.908839084089887,63.094525096456536,6.757379562737185,75.53816727304039,cotton
60,31,30,29.790200038285892,52.95097302223177,6.435284261227526,88.74412525858176,cotton
43,39,47,29.600397706224552,56.23383300432824,6.336726592818098,68.46398001436734,cotton
55,49,36,30.89751656839863,59.18541024856841,7.121526295653882,83.43271951204218,cotton
45,32,30,34.70642943536724,51.54076903652665,6.412425891351896,108.8603425699747,cotton
53,37,42,29.964721354933296,61.391951705187026,7.413755890059571,61.150838866051714,cotton
51,32,40,28.172859999339444,56.49189063128283,6.88401160448614,60.487794547601474,cotton
51,31,48,33.061731413615576,57.971292555709645,6.068887351592215,95.15223768863513,cotton
45,48,32,30.51004006205525,64.23086660308977,7.182730240485789,75.19663570043633,cotton
44,46,42,33.22647642147008,50.522294260200795,6.401824522353466,97.1290539749655,cotton
56,33,45,29.562558987455485,54.24407391380337,7.144104890489235,112.65934954273975,cotton
43,38,40,31.148471409645968,51.346565955068016,6.8726673213991125,76.67074731089323,cotton
44,48,48,29.897497853156878,64.27525835047747,6.6417682140780325,83.39419723833774,cotton
48,45,39,33.296166393548305,55.18525280114324,6.097589952516703,60.982754626558766,cotton
56,46,50,33.47324629704786,54.548422007889,6.44066940523685,77.34167754889356,cotton
50,33,42,28.677517828432602,50.13700781142743,6.9658681224764845,72.52594995563902,cotton
60,43,36,32.988063400853406,51.053420084120596,7.270715628407979,99.35722993914355,cotton
57,47,37,33.8461675581089,57.33476951219837,7.038063802436521,86.02245541538993,cotton
60,35,37,34.608656691209866,55.067887795022266,6.147859382482645,113.1689039958854,cotton
58,32,48,31.11728120651806,52.40405365461176,6.4063735112677875,87.6372942402995,cotton
41,43,48,29.557308315998608,63.74830823572522,7.271062261564323,83.78349349691403,cotton
55,50,38,34.29308141909192,53.7888932093017,7.300442894187806,77.05453418379092,cotton
53,44,38,29.803599341622597,52.24935283789668,6.147643842442223,101.0383412744185,cotton
56,46,38,28.18388524376789,58.67841912900585,7.366326069348447,91.82111052813781,cotton
48,38,46,30.615808272980573,50.055911078674654,6.661129645715488,77.51491915957834,cotton
58,31,46,30.888753233686835,57.274805432803,6.837207680826494,75.3154399720429,cotton
40,50,47,31.52768568373901,55.64849785059127,6.147295897986626,83.22407473573605,cotton
45,45,45,30.717470130048504,50.09823041975056,7.253269632340532,79.73688354736714,cotton
51,33,40,33.75385929672678,52.86937602414012,6.08012120931393,60.17929930057406,cotton
51,43,35,32.262221633964955,52.868092201545124,6.8145858802461525,118.63408165385182,cotton
57,32,33,30.569979598552624,58.66974018854876,7.039570097292233,67.47303509613818,cotton
50,36,33,29.582525755247996,61.058902740963774,7.051722505245872,68.13396549653653,cotton
54,37,46,30.47483536154652,50.19797036147065,6.526477458033516,95.70008777914447,cotton
46,48,32,33.364021595102564,56.55572378082597,6.294553997255474,115.45008569973132,cotton
47,48,50,32.898681925039334,52.18493436548878,6.347099713385207,66.57136923486404,cotton
60,35,38,34.26219028435461,54.04017127221677,7.335366941927698,66.67286196797416,cotton
56,45,50,30.309136621739828,50.37640870937305,6.904096490876612,98.86960546715503,cotton
48,48,37,34.07189938665175,56.38017659209544,7.490523402751864,107.16113111577572,cotton
50,46,32,31.121119155549657,55.55347774620162,6.880337329798892,89.14875865241984,cotton
44,49,40,30.713205063390717,64.44323736480126,7.303421559543924,79.90296001690896,cotton
57,33,39,34.43418366097394,55.0592310267348,6.6869745566294,63.67885232098019,cotton
56,42,47,28.604988000077444,64.80474220674353,6.075185096400083,99.24772195082464,cotton
51,33,30,29.712054780047975,58.086829668932566,6.265665505452087,110.4217949824494,cotton
40,36,43,30.097090238636625,62.601237966682824,6.003759666292404,69.95610180683846,cotton
54,30,36,34.96098722148891,59.37496382025647,6.186269567952798,119.85261945219395,cotton
54,31,38,29.0787316650174,53.83827897272866,6.701023700720645,69.62705486485001,cotton
56,48,30,31.265110960632132,53.92455176028699,6.1449484635608504,87.63971437902723,cotton
54,45,39,34.440264548024636,58.29211135648391,7.49828620865706,100.08783156358056,cotton
47,35,45,28.183755040789798,62.43408423159356,6.044128805183348,97.5602552485678,cotton
42,42,36,32.58763282437057,58.194325941946424,6.344888342760803,105.59359747226392,cotton
56,36,32,29.482988140437918,64.5332691238303,7.162504451762173,83.8211833888703,cotton
57,43,33,33.70016916495567,52.947763107135934,7.443750495850714,98.41679166597415,cotton
40,36,39,33.176850946639405,50.26103783881776,7.481755622511433,68.74831408237331,cotton
48,48,45,34.35998752270573,63.48316737652129,6.969021210376166,65.98755271728754,cotton
57,39,41,28.687991317145983,50.121503396420465,6.626469215754913,111.09097789592091,cotton
42,40,37,31.201283438265794,54.02584234651462,6.745951038932094,86.51623434582473,cotton
50,38,43,28.48182233545566,50.199517499211254,7.189696521604252,88.29783872788425,cotton
46,46,44,34.66723053694875,54.22197917644691,7.201538989712359,116.76765285656076,cotton
57,41,41,32.25478250228388,60.61281753621581,6.959114115244938,81.31396330518524,cotton
56,47,48,30.528125570777377,61.79245041013307,7.389408665534003,90.7585336918373,cotton
20,45,27,21.90429873073479,61.181372896543664,7.187360388848139,115.56666440524855,wheat
26,53,25,23.989515520342287,72.96762249530565,7.104764909800535,138.1243400468523,wheat
28,44,30,19.763721633672816,74.14338166011697,6.54515478816713,101.90111603971229,wheat
26,47,30,19.70123918371289,72.90362104240052,7.187602807029161,122.79393318432155,wheat
31,48,20,25.31265717636492,72.67018834701938,7.315084320007059,111.52735184047731,wheat
24,56,39,21.72197384331038,69.541772570188,6.020928558939645,129.32335655131234,wheat
34,59,21,22.822303206610798,65.36214096182624,7.1418387239364804,135.92421859220693,wheat
24,45,35,19.3804941212398,74.08266571160699,6.105817289572234,130.04220611152374,wheat
22,60,27,22.558319596963074,71.36562192475596,6.530025257189292,135.33028971235234,wheat
31,58,36,18.376152554334457,73.92399740118063,6.990112165778325,121.53660235122891,wheat
35,60,34,23.20109419724628,74.92844854455801,7.454815251157241,126.91433228028477,wheat
36,42,32,21.56026158731895,73.42180702342402,7.071024805847344,143.61081314257638,wheat
32,52,35,20.58853994578189,61.55976061547322,7.078099815387221,140.33708748332447,wheat
21,41,25,24.48609756571318,72.9638009024298,6.9493165619646655,138.46029641079295,wheat
32,55,36,20.72718064161798,71.11722765758715,6.14531153538298,117.71666541207672,wheat
39,56,40,19.450803688065392,60.2936980931278,6.356120951145189,103.23069954332551,wheat
24,52,20,21.567778077633974,61.22474395364091,6.114826653066902,132.9318700325429,wheat
29,56,37,19.177241486523496,73.86049917807911,6.330827097559641,103.49054763579744,wheat
30,49,32,18.807535832544726,71.80450226298638,7.032022484563215,108.31511214573065,wheat
37,50,28,19.391234299556984,72.09798712762192,7.042049933043504,103.81672249907645,wheat
34,48,22,21.598387775614377,68.86268221181938,6.3192156403831925,122.61640521820974,wheat
36,46,40,22.12627347709421,63.57125400320085,7.022309770530947,146.11468511550567,wheat
28,43,33,20.315962599562372,60.920909468110935,6.605314681028548,103.41848617815698,wheat
40,52,33,25.064453655178106,74.87362774914553,6.651642303673253,104.90375467364618,wheat
22,42,30,20.42009264441722,64.84170831564585,7.32442068050049,115.02794605410429,wheat
27,49,38,25.38767029115464,71.88800486366435,6.353426309279478,109.61383417375984,wheat
34,40,33,25.550398044374706,60.10524336816449,7.292207985196052,118.62547403700415,wheat
30,45,25,25.775959565225982,71.24730932623802,7.088466291489953,106.32043284535904,wheat
28,44,32,24.268231447738167,74.1417184143233,6.941127047490968,137.89116738851715,wheat
25,53,36,23.20753887907722,71.64386075757982,6.967074996328941,130.79344393178266,wheat
27,56,33,24.25492752123629,71.07500925269603,6.758925296981873,105.0567395180879,wheat
31,48,20,23.124876678697156,68.01225937670964,7.009417218134192,130.85529064716823,wheat
20,46,29,19.99225855114335,69.42106383899464,6.761650642418682,135.12098935578481,wheat
24,42,25,23.371601537912976,73.94695166675706,7.209159809689524,132.28670132602372,wheat
28,55,36,24.15460716034733,67.12172474277432,6.534775358243303,100.11666230013127,wheat
22,40,38,24.696919353703194,65.30953806863707,6.229072816122327,128.2231369072452,wheat
26,51,38,21.905843691838296,66.27441156480042,6.460591167012728,119.35245002692847,wheat
22,40,31,21.994084714453912,62.831535966468685,6.263405383673318,118.97793450616632,wheat
29,41,21,19.03872410974543,68.94324595872834,6.090436284500985,122.66730448538402,wheat
31,45,30,25.647374416733264,73.34369543148188,6.185198687327443,145.58407953936285,wheat
39,49,37,21.522515636045522,63.5765542325052,7.377832404669932,144.95933936608438,wheat
25,58,24,18.9751212813716,71.01700037687465,7.311613001794693,118.68822259284514,wheat
28,49,38,21.347124056031337,67.74484533759967,6.934869884704835,138.1611721994451,wheat
31,55,28,22.89695116476434,61.34074148264573,6.34549317573761,110.35000182450541,wheat
33,51,36,24.968476680235867,72.60718823664664,7.009236639156668,116.04492286842827,wheat
36,44,35,21.810059991598543,68.3016959756402,7.396614248128713,108.74310579029066,wheat
40,50,21,25.86885276699166,61.26458350118089,6.365470536623393,105.25251328012692,wheat
30,53,22,20.289317618762123,62.340200016353904,6.5426867563561535,130.03160530730327,wheat
37,50,22,20.6173873912093,65.23295963142158,7.3256540532854855,114.6610799451897,wheat
36,52,27,25.49988455080372,68.92558724501976,6.569937072006695,124.20054131086727,wheat
34,60,40,21.79252659335273,69.44825433466329,7.455828484193771,135.56836401241304,wheat
27,60,38,25.321649658960894,72.02556874357009,7.180751111584076,147.42334425121334,wheat
28,59,40,18.134771264161905,63.00407493620515,6.765981742256756,104.9592460135527,wheat
30,48,32,21.635683274063428,61.654357394805565,7.422605944512354,147.79214715055878,wheat
26,59,25,24.76129379182672,62.8388549348158,6.813046088831655,149.80820604440834,wheat
25,47,25,22.150324526081558,68.30767664894029,6.101697544756083,149.80915537777196,wheat
37,42,22,20.500626821347595,64.38229830762296,7.135924796301609,146.17020300192232,wheat
20,57,27,18.591776350342624,66.43386221003195,6.585458957612035,101.18315276676513,wheat
26,41,40,24.956553985240827,66.72430758534239,7.129502895219416,100.49216113293662,wheat
30,46,27,19.685460059209177,61.49382844608553,6.771193216045559,122.62529723297436,wheat
39,43,27,18.69086076986281,70.31616250957212,7.017356163974277,146.61902979900827,wheat
39,50,28,18.368248353836126,67.8039426481124,6.926395607678307,145.82573098813543,wheat
20,54,24,25.27376542849219,70.52456002630304,6.647421530522234,129.63789034946726,wheat
37,44,31,25.80403233772508,65.39694416165489,6.909743809811859,145.8909179809728,wheat
23,42,25,20.80450448355421,64.6365356365487,6.217085734837414,109.94230274539085,wheat
23,45,31,21.6550415374416,67.99717436890884,7.08233070510822,102.1259874888896,wheat
26,48,32,20.40405491050082,68.6530300692429,6.917521650601495,145.09743654205676,wheat
33,45,38,21.75572613931568,65.74116416892909,6.805076222354511,107.67505892381972,wheat
20,59,40,21.38084098152443,73.84528374125695,7.316189109703056,146.94306190535406,wheat
36,55,39,20.719279089737142,61.55966807354757,6.2209733527135835,128.2409644321018,wheat
31,55,31,22.822128727924564,62.938144130866775,7.266628404603168,146.33260296172955,wheat
20,46,39,21.646212543722513,67.32095378591553,7.064580331370394,131.60149949176787,wheat
29,59,21,19.13810319947133,71.86550014168716,7.0277590291598315,128.7925568752244,wheat
36,60,34,18.707905373691354,69.12801484847817,7.476542136815364,133.19338029961378,wheat
29,59,25,22.446582477800384,63.0928483770962,6.527262819657629,116.67708313895022,wheat
26,49,40,23.593927919576814,67.56165184793115,6.892724233240376,139.41104270090568,wheat
26,55,29,20.493718443825035,62.951647273223585,7.442746446464181,134.4480104006137,wheat
28,43,20,23.54217440891671,69.51674320104271,7.366973127887438,107.296401288802,wheat
27,49,34,18.944417982284353,66.42929256280412,7.030669269569707,131.42164907276242,wheat
37,48,20,21.450918353890053,66.90209622918596,6.850248392198284,136.37954628238344,wheat
38,53,31,23.731722006591504,67.38097996973936,6.440299139591662,114.30956042319487,wheat
40,50,35,20.978607435450343,60.5054054693647,6.234958355698295,148.55691909991515,wheat
32,57,22,18.906205916494244,62.312041497448824,6.144744544840978,145.43518014803385,wheat
32,49,21,24.833266642243554,68.96128023506085,6.060498928709554,111.76696129705174,wheat
32,49,36,21.569273672031727,73.89426911500848,7.0581694543803195,111.14219663926035,wheat
28,59,34,19.334764356443017,69.20169346927858,6.182567071650392,115.36356705966165,wheat
20,57,38,18.109637952837158,62.29031311636159,6.847750550218055,118.6716490210684,wheat
28,49,35,24.801193339032125,72.55880475312217,6.726200817266191,109.67616884696423,wheat
20,41,30,18.021148305120917,60.76643990845787,6.164398630662651,105.67912288541308,wheat
27,43,23,21.130801862003672,69.72920717658322,7.2646135773459815,129.9735592335886,wheat
37,44,33,24.818924874600338,74.11552850546073,7.35411309652827,106.62368976875676,wheat
35,59,39,19.961417817666828,65.02653674882514,6.247373026067509,111.86366542170981,wheat
20,51,37,22.941957139175972,61.96392425056699,7.169486245857074,104.5485863394848,wheat
33,49,38,19.680542321176524,69.20400355329086,6.9103435746015025,112.44443796429714,wheat
32,45,22,25.055045620676424,71.76795610337834,6.1118812559123326,111.62830544398658,wheat
32,45,35,25.117679269999776,68.25104254346046,7.148285347691592,102.62648624281817,wheat
35,60,37,19.121106379371742,66.86306003236282,7.184161165805938,104.85550749950545,wheat
36,57,28,22.657634361991704,63.12889987119642,6.814371128806879,142.06287809283629,wheat
25,59,33,22.049402700601416,74.49183493558432,6.04277129411405,134.735636143358,wheat
28,41,20,25.374116755707973,60.31660752924648,6.246096135116205,128.49237343409447,wheat
29,48,22,23.043918657139812,61.25255558084015,6.146391722292768,119.76875964592031,wheat
22,51,25,20.565875213658572,74.6470706576342,6.6090507303393125,127.93535498175316,wheat
35,44,29,19.91500812014865,65.13407572258276,6.807560413937904,113.37897259470147,wheat
29,58,27,18.181150497934514,67.17064908408634,7.135326806049014,107.08795069523555,wheat
28,55,29,23.68488698790289,65.08769129091576,6.156382292395146,107.2189916943757,wheat
30,44,30,20.550528222067104,60.255899295582296,6.836314729193427,119.72623218935102,wheat
32,42,37,20.793448955817823,71.59263020685596,6.105977969490816,113.71917124343726,wheat
37,52,36,18.58189581046198,61.05364570404261,7.412762553064094,109.56307964289017,wheat
23,45,34,19.132010543681073,66.10610971276353,6.208443555937238,100.395972408715,wheat
20,58,38,25.56012642481592,74.53458251589853,6.0582051956738185,131.98069378570597,wheat
25,43,32,21.551071210611084,63.49390226877145,7.387393755633197,139.31831817049388,wheat
27,45,21,18.903782409732685,68.83114301524412,7.4504696022699735,138.03985820665076,wheat
20,48,30,21.084869828661315,63.294907408484164,6.195948379504929,105.21975852126026,wheat
35,59,29,24.765942151266586,68.25761825620037,6.797779936530389,134.94663758395023,wheat
30,49,31,20.801673803083865,66.03011233019117,6.556989243810595,140.72551292548854,wheat
35,41,39,19.387553630917548,63.05403887134881,7.437340715764213,136.80755277692623,wheat
34,58,32,22.217810810154955,66.25266769308858,7.0736339741224405,112.10027120023135,wheat
36,43,29,24.13675071442891,65.56704228781066,6.6046812643894475,115.40187751684552,wheat
22,49,35,19.515846404848624,74.418167430407,7.075645556336291,139.62096008469365,wheat
34,47,24,24.714189270801015,73.95521153468721,6.610224147384288,116.52011577361624,wheat
22,41,37,23.683398219143648,72.99761323719986,6.638833499516829,141.89955234567407,wheat
30,57,31,20.999343574314082,60.55985677333604,6.523492320851763,114.2799201324967,wheat
29,42,32,23.131291169646154,60.69840960669635,7.354436727417109,127.69202637143098,wheat
25,40,36,21.41478643790297,71.92395945201808,6.449348996348299,119.0408245853976,wheat
23,51,39,20.086339108300407,67.04097983690778,6.583391166713675,120.08221171982547,wheat
23,60,29,23.797629819581623,73.1862414673232,6.379491161935768,149.4755408351214,wheat
25,41,25,18.81164418264374,63.044408276500874,6.589449553363826,121.35124195327882,wheat
38,56,40,22.66890972956206,68.70272936367748,6.111390798536403,121.11287142285688,wheat
33,43,29,18.76033522736548,65.1106917018613,6.588361208222463,147.26386981929912,wheat
31,40,29,19.12797571416477,73.58034707531202,6.904643825410137,101.02556790206067,wheat
24,57,39,18.594712724352,60.20649795436035,6.344691357726344,136.37161015385342,wheat
28,46,24,22.983384965382207,69.48381611757554,6.145446825135101,129.02804982549048,wheat
21,58,38,20.182667168961558,66.74233446830125,6.794358992341276,146.9078413344733,wheat
29,48,22,18.458692121861006,74.64728274620818,6.200837012363732,124.09012665883606,wheat
40,43,26,25.657504484947587,65.86379608002125,6.993245596986981,103.41765177336113,wheat
22,51,26,19.816882150778703,70.46496792411754,6.8600188363377566,148.18509676247245,wheat
32,48,24,23.363040758146354,70.9746866450063,6.39257829949097,145.77059937491538,wheat
25,49,22,25.47561806517937,67.60415097319625,7.356020796821209,116.9669418991279,wheat
20,56,35,19.185736448349687,61.30463992363593,6.8748084221599575,130.63016517091626,wheat
27,40,37,24.740282420750354,69.58319789795263,7.3534017647207595,106.29662578977046,wheat
25,46,26,22.40968645793903,60.487374621757674,7.2195991925873475,129.58340614574044,wheat
28,47,28,25.086565737651053,61.23829838938864,7.065178527576353,148.04975890723202,wheat
29,42,39,19.067824238918114,70.51706565175355,6.550423856043367,117.19183096613438,wheat
33,40,31,24.44675543968802,74.41247068335225,7.445490342415826,121.94219343719593,wheat
31,42,23,25.43081297896335,67.07115603819003,7.2021019776625135,121.93301831259444,wheat
27,55,39,19.832797407791098,62.74817582476082,7.260708680914425,146.8974668444797,wheat
30,51,25,20.405415766039223,60.34479210931513,6.174955774335679,104.52858171033506,wheat
28,56,26,20.19865147190965,65.25225462438898,7.0286934363134375,123.0035006197444,wheat
26,43,36,20.034288520239038,68.38505099672355,6.939503071008705,101.63522760142911,wheat
23,45,24,24.26242988002565,60.88230803574355,6.949060829859428,118.23240909997668,wheat
27,47,23,23.931597299179987,68.46527621836408,6.766597695205903,136.1490869219504,wheat
39,46,39,22.241104591161914,63.01559377759265,6.9102060876491125,139.24522296877723,wheat
40,44,24,25.55348173177039,73.16375934037367,6.642202007037126,113.19985332337501,wheat
36,42,38,19.803750963572277,71.15044757808293,6.870053596412914,143.0474890022922,wheat
26,41,26,25.618155884914284,70.82333071478466,6.094188131929027,144.10029633767783,wheat
36,42,35,22.651045424672876,64.2920249607347,7.319877791719784,117.03367592701484,wheat
26,51,36,25.23924765808498,61.41124915402016,6.996427201649862,105.90217225921126,wheat
33,42,39,21.49999068604808,63.70887724009705,7.136510456686525,121.09988797000416,wheat
27,41,39,25.822404308212327,63.764232880416735,6.700263126912957,101.69504743559033,wheat
23,55,31,24.34943069182054,74.62657982571815,6.5642706231342185,101.93554807475134,wheat
38,60,23,21.566630389043198,68.16784346416742,6.424054557260006,106.41723956658066,wheat
26,53,39,19.7967976683603,71.48992164518728,6.218779683837066,127.50506809742878,wheat
35,45,39,24.46831507753351,60.74630058575546,7.222434949945187,135.76834219583253,wheat
25,46,20,25.35528017823591,66.7105114307549,7.135883294745624,101.63655296946675,wheat
26,54,23,18.19777914271406,66.03541173455318,7.280200167016856,110.16741239143353,wheat
28,55,27,24.778931107664185,67.80275995235904,7.273675089329792,127.32065113138188,wheat
20,41,25,23.52219816986179,60.46470718577771,7.085723937216034,128.0390134604252,wheat
21,54,24,19.546062642461322,60.332676366553976,6.740270092625943,137.76483980723648,wheat
23,59,23,19.242085093351918,73.90519494543926,6.819747674512819,144.66864066473528,wheat
36,47,23,23.730492475817357,62.27470983986612,7.413442588071055,131.9717757400749,wheat
30,57,23,20.603426785943658,74.95296152741767,6.065696761977848,148.68661832189332,wheat
25,57,29,21.244542122303443,63.397141457607205,6.373085155107655,143.58285199613553,wheat
33,56,21,23.353487834720195,69.73138420571908,6.095844906807732,129.81589642709787,wheat
22,58,22,22.860665523007533,70.39532899710645,6.991271071576451,149.22462079258037,wheat
32,59,33,23.00229570510662,70.13217712162029,7.0194742263256185,143.33798387473976,wheat
31,43,32,21.319253606612058,71.82332773091143,6.954417099626838,106.51289286766843,wheat
23,53,22,20.51244866358063,71.02564754525295,6.370729812015134,101.036756320599,wheat
25,44,36,21.395470105361856,74.09418453296534,6.202016545466781,145.01484937618204,wheat
23,47,33,20.129557870762973,71.93087531385832,6.021362608926438,134.3262809566132,wheat
40,54,26,18.000015185235007,70.20781081206187,6.373809899557139,126.27282462712168,wheat
30,49,38,21.79958672598935,71.97680292273635,6.8101345615514095,107.61198743184558,wheat
38,41,26,19.11212685787981,74.65246523234345,6.44433256286698,132.1236051131619,wheat
36,49,27,18.26588606168431,71.77616879899062,7.365249534516771,119.2157142028094,wheat
28,50,36,24.045915440360865,69.38816316641311,7.142635919364304,111.870394480458,wheat
32,55,27,24.81039153313704,69.36788360618212,7.250966055777363,144.99565633292644,wheat
22,59,39,18.968470039523567,69.98417803504559,6.465878362231281,115.04700496209936,wheat
39,40,39,18.329653470302958,70.18812272257236,7.425091640493043,103.82185487607344,wheat
30,52,33,23.516631929873935,64.69230394425156,7.107361439717843,145.2316840439432,wheat
30,49,35,21.485653428884014,69.71240546185372,6.988553283955702,126.6483552540411,wheat
30,46,37,24.623294557557784,61.88160959030311,6.137106597041711,114.32055872417509,wheat
30,58,32,22.28982419284747,70.33425684761421,7.046735179950207,109.0948472617209,wheat
35,54,20,22.997774968387525,70.73178681883451,6.899426662315349,141.80345493989188,wheat
27,52,28,19.59224280991657,68.45647539433749,7.245202236993387,121.26907079915921,wheat
24,53,25,21.379313718678482,63.462331634796385,7.136757075817533,146.1892298818961,wheat
22,48,29,20.804751051125166,67.42716319907451,6.465371979130764,133.26198216176223,wheat
22,42,20,20.459343681227388,69.05976560848838,6.606919129868836,149.93967480513112,wheat
37,41,30,21.60880924566304,72.86008690786652,7.180065603742888,135.10473928860452,wheat
26,47,33,25.794620337847462,69.02096639632015,6.42098268406466,104.9012351061726,wheat
36,60,40,18.835548999253987,66.99528517323269,6.829630191729018,140.71179895582088,wheat
22,43,28,20.218665628528164,71.66132919149194,6.074409914369719,106.40649713435258,wheat
24,46,39,19.157716714148055,64.4050306087339,6.270174658801481,118.7323759375136,wheat
23,44,33,21.927999901192823,65.25464387534967,6.653228523825712,133.2351768502468,wheat
22,54,26,20.893643563592455,65.85946150829956,6.637625925367788,113.71604299353069,wheat
21,59,29,25.46778182014111,64.49389699605348,7.172571177111303,128.90669589961183,wheat
27,48,32,20.219074185664866,61.03101007677815,7.233258585772613,132.40847068753763,wheat
20,49,23,19.738370555645933,61.399166224043384,6.646202211654482,131.96460890119351,wheat
35,48,37,25.385940124828757,65.57149125834113,6.844514503004137,115.8545833200839,wheat
26,41,27,23.9946500971733,73.29423505584955,6.316719920700888,141.7289885445647,wheat
34,46,21,24.491023496729408,71.27529629007765,6.262922952921924,105.91094572972436,wheat
